Turkmenistan,                       2020,               6031.187,            12.834
Turks and Caicos Islands,           2018,               37.667,              39.649
Turks and Caicos Islands,           2019,               38.194,              40.204
Turks and Caicos Islands,           2020,               38.718,              40.756
Tuvalu,                             2018,               11.505,              383.5
Tuvalu,                             2019,               11.655,              388.5
Tuvalu,                             2020,               11.792,              393.067
Uganda,                             2018,               42729.032,           213.848
Uganda,                             2019,               44269.587,           221.558
Uganda,                             2020,               45741,               228.922
Ukraine,                            2018,               44246.158,           76.376
Ukraine,                            2019,               43993.643,           75.94
Ukraine,                            2020,               43733.759,           75.492
United Arab Emirates,               2018,               9630.966,            115.203
United Arab Emirates,               2019,               9770.526,            116.872
United Arab Emirates,               2020,               9890.4,              118.306
United Kingdom,                     2018,               67141.678,           277.525
United Kingdom,                     2019,               67530.161,           279.131
United Kingdom,                     2020,               67886.004,           280.602
Tanzania,                           2018,               56313.444,           63.574
Tanzania,                           2019,               58005.461,           65.484
Tanzania,                           2020,               59734.213,           67.435
United States Virgin Islands,       2018,               104.672,             299.063
United States Virgin Islands,       2019,               104.579,             298.797
United States Virgin Islands,       2020,               104.423,             298.351
United States of America,           2018,               327096.263,          35.758
United States of America,           2019,               329064.917,          35.974
United States of America,           2020,               331002.647,          36.185
Uruguay,                            2018,               3449.29,             19.708
Uruguay,                            2019,               3461.731,            19.779
Uruguay,                            2020,               3473.727,            19.848
Uzbekistan,                         2018,               32476.232,           76.343
Uzbekistan,                         2019,               32981.715,           77.531
Uzbekistan,                         2020,               33469.199,           78.677
Vanuatu,                            2018,               292.675,             24.009
Vanuatu,                            2019,               299.882,             24.601
Vanuatu,                            2020,               307.15,              25.197
Venezuela,                          2018,               28887.117,           32.75
Venezuela,                          2019,               28515.829,           32.329
Venezuela,                          2020,               28435.943,           32.238
Vietnam,                            2018,               95545.959,           308.143
Vietnam,                            2019,               96462.108,           311.098
Vietnam,                            2020,               97338.583,           313.925
Wallis and Futuna Islands,          2018,               11.653,              83.236
Wallis and Futuna Islands,          2019,               11.436,              81.686
Wallis and Futuna Islands,          2020,               11.246,              80.329
Western Sahara,                     2018,               567.396,             2.133
Western Sahara,                     2019,               582.458,             2.19
Western Sahara,                     2020,               597.33,              2.246
Yemen,                              2018,               28498.683,           53.978
Yemen,                              2019,               29161.922,           55.234
Yemen,                              2020,               29825.968,           56.492
Zambia,                             2018,               17351.714,           23.341
Zambia,                             2019,               17861.034,           24.026
Zambia,                             2020,               18383.956,           24.73
Zimbabwe,                           2018,               14438.812,           37.324
Zimbabwe,                           2019,               14645.473,           37.858
Zimbabwe,                           2020,               14862.927,           38.42
